,year,data-year,cfips,county,state,microbusiness_density,pct_house_price_gt1mill,pct_house_price_500k_1mill,pct_house_price_250k_500k,pct_house_price_100k_250k,pct_housing_vacant,pct_housing_occupant_ratio_lt1,pct_housing_grapi_gt35,total_population,old_age_dependency_ratio,child_dependency_ratio,median_age,sex_ratio,pct_moved_from_abroad,pct_moved_outside_state,pct_moved_within_state,pct_moved_within_county,pct_households_married,avg_family_size,pct_unmarried_same_sex_households,pct_housing_owner_occupied,pct_divorced,pct_never_married,pct_k12_enrollment,pct_k12_public_students,pct_college_public_students,pct_college_enrollment,pct_with_scieng_degree,pct_with_libarts_degree,pct_with_business_degree,pct_multilingual,pct_below_poverty_level,pct_unemployed,pct_occupation_mbsa,pct_in_finance_industry,pct_in_arts_industry,pct_in_public_admin_industry,pct_employed_at_self_employed,pct_employed_at_non_profit,pct_employed_at_government,pct_housing_single_detached,pct_broadband,pct_college,pct_in_it_industry,median_hh_inc
12443,2022,2020,54107,Wood County,West Virginia,2.3704348499999996,0.0,2.853745541022592,2.0214030915576697,47.91914387633769,12.7,98.9,39.9,84387,34.7,35.9,43.8,93.4,0.1,1.6,1.6,7.4,47.48074682429168,2.98,77.9,,14.4,26.2,94.61235216819972,89.3,75.5,32.7,25.4,16.5,23.3,1.8,15.5,5.0,36.1,4.543276683295285,9.906710633860376,6.685268171697528,6.9,8.8,16.1,76.9,81.6,13.7,1.5,48711.0
12444,2022,2020,54109,Wyoming County,West Virginia,0.435464404,0.0,0.0,0.0,32.18390804597701,20.3,97.4,38.2,20890,37.7,35.8,45.0,97.6,0.0,1.9,2.3,4.3,60.756283145031134,2.73,67.2,,10.8,18.2,89.52496954933008,99.1,96.3,20.2,12.6,8.5,17.5,0.5,21.4,11.6,32.1,1.923693491503687,6.829111894838088,5.771080474511061,4.0,6.7,26.6,66.6,74.4,7.2,2.3,44095.0
12445,2022,2020,55001,Adams County,Wisconsin,2.13382814,0.0,8.75912408759124,13.138686131386862,49.63503649635037,48.8,98.3,31.3,20208,52.7,26.2,54.2,117.2,0.3,2.1,6.3,3.0,51.75063110525738,2.57,74.0,,14.4,20.9,97.3492945703292,95.0,76.1,16.0,25.7,23.2,21.7,4.7,11.7,5.8,22.8,4.670537742994194,12.458975006311537,5.88235294117647,9.4,5.2,13.9,72.8,76.5,10.5,1.0,48906.0
12446,2022,2020,55003,Ashland County,Wisconsin,4.44784011,0.0,0.0,6.024096385542169,40.963855421686745,32.9,98.6,36.8,15524,33.3,37.6,41.6,104.0,0.0,1.7,2.9,7.7,44.45472774949869,2.93,79.6,,12.0,31.8,96.82601880877743,95.6,49.6,38.5,29.8,19.9,12.8,3.5,16.1,5.8,28.1,3.0078285949732178,9.42178272215355,6.015657189946436,9.8,9.0,15.8,78.5,75.3,13.1,0.6,47869.0
12447,2022,2020,55005,Barron County,Wisconsin,2.9299237000000002,0.0,0.0,11.894273127753303,37.44493392070485,21.3,98.1,37.2,45182,38.9,38.4,44.4,101.4,0.2,1.5,2.6,6.2,52.52636549661577,2.81,80.1,,12.1,23.3,93.95003376097232,92.6,86.0,27.7,29.2,13.1,19.8,4.1,12.1,2.9,30.4,4.356553076958168,8.991378130559738,3.375758405182246,14.0,8.2,11.4,77.6,77.4,13.9,0.8,52346.0
12448,2022,2020,55007,Bayfield County,Wisconsin,3.74098415,0.0,2.9197080291970803,18.97810218978102,72.26277372262774,46.8,97.9,28.1,15088,51.2,31.6,52.6,103.9,0.1,1.9,2.1,4.1,55.16174402250351,2.53,85.9,,11.3,20.0,95.6830878618588,90.7,80.5,25.4,36.9,22.4,11.2,3.2,11.5,4.0,36.7,3.47517730496454,14.72340425531915,7.404255319148937,16.9,9.8,20.7,85.1,84.4,20.6,0.8,57257.0
12449,2022,2020,55009,Brown County,Wisconsin,5.6341293,0.0,16.73076923076923,17.5,51.34615384615384,4.0,98.1,30.0,262559,24.1,38.7,37.5,98.4,0.3,1.5,3.2,8.7,48.91211060916147,3.0,70.7,,11.0,31.9,96.95604635906408,89.5,69.7,41.1,31.3,20.9,22.9,10.5,9.7,2.8,36.4,7.117573695327763,9.000598357760268,2.8699545103919606,7.3,8.8,9.9,65.0,86.5,21.3,1.4,64728.0
12450,2022,2020,55011,Buffalo County,Wisconsin,3.22295801,0.0,0.0,2.702702702702702,48.64864864864865,15.8,99.1,32.6,13087,38.6,35.5,46.6,103.1,0.1,2.7,4.8,4.7,54.56442357850808,2.73,82.8,,12.4,22.3,97.85495403472932,93.0,85.7,20.7,31.5,16.0,13.0,2.7,8.5,2.1,30.7,3.6885843417407775,5.292316664236769,2.7263449482431845,15.5,7.3,9.7,81.7,83.2,13.3,0.5,58364.0
12451,2022,2020,55013,Burnett County,Wisconsin,2.5913936,0.0,0.0,5.147058823529411,58.08823529411765,53.8,98.0,30.8,15363,53.4,32.7,53.1,105.1,0.1,3.5,1.9,3.9,51.035625517812754,2.49,85.7,,13.0,22.0,98.48927875243665,94.1,83.0,19.6,32.9,19.3,14.6,2.6,12.6,5.6,33.3,4.049511002444988,10.742665036674817,5.516503667481663,14.3,10.2,15.4,84.8,79.1,14.8,1.8,53555.0
12452,2022,2020,55015,Calumet County,Wisconsin,1.46593562,0.0,1.3157894736842104,92.10526315789474,4.824561403508771,4.7,99.0,31.7,50005,24.2,38.7,40.9,101.3,0.2,0.7,4.5,3.4,63.510600972382335,2.93,83.2,,7.5,24.1,98.3709137986838,89.4,82.2,37.1,28.9,19.6,23.8,5.2,5.4,2.2,38.1,6.628575561421907,5.652189635844213,3.2401547752504247,6.5,9.3,10.1,79.2,88.8,22.4,1.1,76065.0
12453,2022,2020,55017,Chippewa County,Wisconsin,3.13754129,0.0,0.0,21.27659574468085,50.0,9.0,98.7,36.2,64175,29.6,36.8,41.3,107.7,0.1,1.3,6.0,6.5,54.20058362770696,2.82,82.6,,11.4,26.1,96.71494840480923,88.8,85.5,24.1,25.8,16.1,23.7,3.1,9.9,2.6,33.3,5.554512454625109,5.670296657904618,3.827137313806485,12.3,8.2,11.4,77.4,86.4,15.4,1.7,61215.0
12454,2022,2020,55019,Clark County,Wisconsin,1.64885558,0.0,0.0,2.8708133971291865,35.406698564593306,15.1,96.4,24.5,34668,30.5,54.8,37.6,102.1,0.4,0.7,4.0,5.7,56.40390274121109,3.21,86.6,,10.6,25.2,86.91753837793777,75.3,85.5,13.3,26.5,15.1,14.5,16.2,12.2,3.0,28.4,2.6624267365008105,3.990522509041028,2.674897119341564,18.3,7.6,9.1,85.3,73.6,9.7,0.3,54463.0
12455,2022,2020,55021,Columbia County,Wisconsin,3.4416016,1.973684210526316,5.921052631578947,4.605263157894736,69.07894736842105,9.5,98.6,26.2,57331,29.3,35.0,42.7,105.7,0.3,1.3,5.3,5.3,52.95036160420776,2.79,79.6,,11.9,25.2,95.92725688772732,90.5,84.2,21.1,29.3,19.3,21.1,5.1,6.7,2.9,35.0,5.817847527743122,7.531682973274674,5.046293256287346,10.2,7.2,15.0,75.4,82.8,16.5,1.4,69262.0
12456,2022,2020,55023,Crawford County,Wisconsin,2.14859437,0.0,0.0,14.285714285714285,34.12698412698413,25.8,98.7,28.8,16155,41.2,35.0,47.0,108.0,0.1,1.9,3.9,3.7,49.26602756141402,2.93,80.0,,11.6,28.9,90.99062372604972,90.6,88.7,12.0,30.8,19.6,14.8,3.7,13.8,2.6,30.0,3.748789597454696,6.0312629685987,5.090607276248444,11.9,7.3,14.0,78.3,77.9,13.3,1.5,51218.0
12457,2022,2020,55025,Dane County,Wisconsin,8.50269223,0.1545595054095827,15.842349304482225,24.034003091190108,50.69551777434312,4.1,98.4,36.9,542459,20.8,30.9,35.2,98.9,0.8,3.4,2.7,11.6,44.11429832303619,2.98,59.9,,9.3,39.5,97.21726543294608,91.3,90.3,60.1,42.6,23.6,15.4,10.8,11.0,2.5,52.8,7.895765051584674,8.14182152832717,4.957618224970535,7.300000000000001,9.8,20.4,53.4,90.0,31.3,3.5,75179.0
12458,2022,2020,55027,Dodge County,Wisconsin,2.4513114099999997,0.0,8.552631578947368,6.907894736842106,45.39473684210527,7.7,99.0,29.3,87569,28.4,31.8,43.0,109.4,0.2,1.0,5.2,5.7,50.61559116748079,2.91,75.2,,12.9,29.8,97.124192821745,82.7,82.8,26.5,30.4,16.0,17.3,4.8,8.0,4.1,27.9,3.991972427031979,5.235373674796039,3.283015575236683,8.6,7.9,9.3,72.1,84.3,12.5,0.8,62591.0
12459,2022,2020,55029,Door County,Wisconsin,7.81099912,1.2605042016806722,4.201680672268908,23.10924369747899,66.38655462184873,46.3,98.6,29.4,27621,55.2,30.3,53.3,97.9,0.4,2.2,3.5,5.0,55.00781889939683,2.47,81.3,,10.5,18.7,98.67052023121389,92.5,72.8,31.7,29.8,22.6,18.3,4.4,8.3,3.5,34.7,5.080545229244114,13.193381441796047,2.478314745972739,16.299999999999997,9.5,11.3,79.8,81.9,23.0,1.3,61765.0
12460,2022,2020,55031,Douglas County,Wisconsin,4.03838439,0.0,0.0,20.76502732240437,58.46994535519126,18.4,98.9,30.9,43497,30.1,32.0,42.3,101.3,0.5,4.4,1.7,7.8,44.84574076024008,2.79,75.1,,14.0,29.5,97.43076923076924,89.9,87.4,43.2,28.0,21.7,17.6,2.8,11.5,4.0,33.0,6.517460753352557,8.476360474163577,4.210719026042382,7.3,11.2,14.8,72.4,82.1,17.2,2.3,56855.0
12461,2022,2020,55033,Dunn County,Wisconsin,2.69280691,2.2058823529411766,0.0,0.0,39.70588235294117,7.8,98.3,34.3,45029,24.0,30.2,35.1,100.6,0.1,4.5,7.3,6.8,47.41882737678112,2.97,70.1,,10.6,38.4,97.40479115479116,92.4,96.5,74.2,30.5,21.6,16.3,5.3,11.7,3.4,32.0,3.723986856516977,9.423708821299185,2.089476788271969,10.9,6.5,13.8,66.7,83.4,19.4,0.3,59588.0
12462,2022,2020,55035,Eau Claire County,Wisconsin,5.25679323,1.4545454545454546,14.727272727272728,6.545454545454546,39.45454545454545,6.3,98.3,34.7,104132,24.0,31.5,34.9,98.2,0.3,2.9,5.8,10.6,46.61795106004519,3.0,70.8,,10.6,37.6,98.26634634114669,89.8,94.2,61.8,29.0,21.9,19.3,6.5,13.1,3.9,36.4,6.257291335242337,8.512744370205395,2.898858132711139,9.2,9.4,12.6,64.2,87.4,22.0,2.4,62508.0
12463,2022,2020,55037,Florence County,Wisconsin,1.45913333,0.0,33.76623376623377,0.0,19.480519480519483,58.0,97.2,20.6,4312,45.3,26.5,54.3,105.3,0.0,4.5,1.9,1.3,54.02355250245338,2.59,83.6,,13.9,17.6,98.77300613496932,78.9,71.1,31.4,25.3,16.6,9.6,1.1,9.9,5.7,31.7,5.301837270341207,5.354330708661418,3.202099737532808,13.9,4.8,19.4,83.2,79.4,15.6,1.2,50821.0
12464,2022,2020,55039,Fond du Lac County,Wisconsin,2.6102472,0.0,0.3154574132492113,14.195583596214512,34.38485804416404,7.6,98.9,30.8,102654,30.5,35.5,41.7,98.0,0.2,1.1,4.4,7.4,54.6144664597756,2.9,74.7,,10.5,27.5,97.562893081761,85.4,55.3,39.1,26.3,21.1,17.2,5.3,8.2,3.6,30.2,6.088892214448726,6.562160948782221,4.143439709678627,7.3,8.4,11.1,72.5,83.8,15.7,2.6,64147.0
12465,2022,2020,55041,Forest County,Wisconsin,1.6318049399999999,0.0,0.0,5.263157894736842,41.05263157894737,57.5,98.2,28.4,9003,41.1,34.9,47.2,101.3,0.1,1.0,4.6,5.3,47.39119368796131,2.76,86.4,,13.6,25.6,96.37795275590553,90.1,86.4,17.7,31.8,18.5,15.0,3.7,15.7,4.9,26.5,3.18145052574818,13.9929900242653,7.495281747101645,11.4,5.7,23.9,85.8,76.3,10.7,0.5,48394.0
12466,2022,2020,55043,Grant County,Wisconsin,1.81698067,0.0,0.9230769230769232,12.923076923076923,45.230769230769226,11.5,98.1,36.1,51570,27.8,33.5,36.1,107.6,0.1,1.9,5.2,8.6,51.39659119816841,3.02,77.2,,7.9,36.6,94.16624300965938,86.1,94.9,67.2,33.8,16.7,14.3,5.1,15.1,3.0,33.1,5.377794911333847,8.797224363916731,3.508095605242868,11.6,6.2,15.5,75.5,79.4,14.5,1.5,54144.0
12467,2022,2020,55045,Green County,Wisconsin,2.7956989,0.0,0.0,7.766990291262135,80.58252427184466,5.3,98.7,26.0,36790,31.5,37.4,43.4,99.0,0.3,1.7,3.4,5.0,51.122047244094496,2.9,81.0,,13.2,25.4,97.33484089807786,93.2,83.7,33.9,29.4,18.6,19.3,3.6,8.7,3.3,34.9,5.187709889228611,5.658864217332464,2.7968522881058595,12.5,7.4,11.3,76.9,81.6,16.1,1.6,66212.0
12468,2022,2020,55047,Green Lake County,Wisconsin,4.00396367,1.3333333333333337,3.555555555555556,15.11111111111111,43.11111111111112,25.4,98.4,31.1,18807,39.5,39.8,45.6,101.9,0.0,1.5,3.9,4.1,52.76669990029911,2.82,83.8,,10.9,24.7,95.29790660225444,86.2,68.6,19.5,29.6,19.5,18.1,8.1,10.6,3.0,29.6,3.945150050578847,6.170619309879735,5.56367314825222,13.0,8.2,12.5,81.4,77.6,14.5,0.9,57339.0
12469,2022,2020,55049,Iowa County,Wisconsin,2.58564078,0.0,0.0,6.698564593301436,69.377990430622,10.4,99.3,25.5,23632,31.5,38.6,42.9,101.4,0.2,0.8,3.8,5.4,53.61329120375089,2.96,82.3,,10.2,26.6,97.02380952380952,92.9,91.6,20.5,31.7,19.8,17.6,2.5,7.9,2.1,33.5,4.261429791197703,4.750446324613832,3.0427695412559186,12.6,6.7,11.3,80.1,83.5,16.5,1.4,68714.0
12470,2022,2020,55051,Iron County,Wisconsin,2.36532512,0.0,0.0,10.714285714285714,49.10714285714285,53.1,99.0,43.8,5679,56.6,27.0,55.6,101.4,0.0,3.6,3.3,3.8,44.98076250437216,2.43,85.6,,16.5,20.9,91.12781954887218,92.9,80.7,39.0,28.9,15.9,17.0,2.9,13.4,5.5,30.8,4.479418886198547,10.49233252623083,8.716707021791766,17.9,7.9,19.7,82.9,80.1,16.1,2.7,45588.0
12471,2022,2020,55053,Jackson County,Wisconsin,1.2621359,4.587155963302752,12.844036697247708,0.0,22.93577981651376,17.2,97.5,32.1,20556,31.8,36.8,42.0,115.8,0.3,2.0,4.5,6.1,47.44118360417172,2.94,80.1,,14.0,29.3,96.49546827794562,91.4,85.5,14.5,27.0,18.6,16.6,6.3,11.9,5.2,28.0,4.153796996485248,8.978591969325807,6.752582809670892,13.5,6.1,15.2,79.0,79.8,9.6,1.0,55228.0
12472,2022,2020,55055,Jefferson County,Wisconsin,3.36141358,0.0,0.0,23.236514522821576,55.18672199170125,7.4,98.2,33.3,84837,27.6,34.1,41.3,100.3,0.2,1.4,6.1,5.1,53.078053314941975,2.96,75.4,,11.3,29.8,95.81984103620842,84.8,78.0,53.6,29.2,24.9,16.1,5.7,8.4,3.3,33.6,4.862643305213065,7.421587713605883,3.142980748431754,8.4,9.3,11.4,71.3,84.5,18.5,1.1,67167.0
12473,2022,2020,55057,Juneau County,Wisconsin,1.89463785,0.0,0.0,11.610486891385769,44.9438202247191,29.2,98.0,28.6,26603,34.3,33.8,45.6,115.2,0.2,1.5,5.6,6.0,49.54077372669079,2.81,73.2,,15.2,26.3,97.9571499750872,82.1,80.1,14.2,29.2,17.5,19.0,3.8,15.1,3.8,27.3,4.2914653784219,10.330112721417068,6.892109500805153,10.0,8.3,18.7,72.1,78.7,10.4,0.5,53928.0
12474,2022,2020,55059,Kenosha County,Wisconsin,3.9653982400000003,6.073298429319372,5.654450261780105,21.675392670157063,29.214659685863875,8.7,98.5,37.6,168998,22.4,36.2,38.7,97.6,0.3,3.5,2.4,8.5,47.84890471398715,3.11,69.4,,12.4,33.5,96.17310814077987,91.9,72.4,40.3,30.5,22.6,21.5,12.7,12.0,6.4,33.9,4.882755394421379,7.876732354833051,3.857084381030349,6.3,6.8,13.0,66.3,85.6,17.7,1.3,66595.0
12475,2022,2020,55061,Kewaunee County,Wisconsin,2.6745054,0.0,5.303030303030303,18.181818181818183,29.545454545454547,12.6,98.7,24.4,20398,35.5,36.4,44.2,102.9,0.1,1.2,3.0,3.8,62.24996969329616,2.86,82.7,,8.3,24.1,96.92995529061103,82.4,75.5,26.0,28.6,16.9,18.7,3.1,6.8,2.0,30.6,5.160274226422086,5.4011487863627945,2.2512506948304614,10.8,6.1,9.6,81.5,81.4,14.8,0.8,68474.0
12476,2022,2020,55063,La Crosse County,Wisconsin,3.23931179,0.0,0.0,13.963039014373717,67.35112936344969,5.1,98.8,36.4,118168,25.5,30.9,36.3,94.9,0.2,2.6,4.7,9.8,44.26151127741399,2.96,68.2,,10.8,38.0,97.41894688434122,89.0,86.4,63.2,33.0,17.7,19.0,5.7,12.2,3.5,39.3,6.595111858269753,9.265485581275057,3.669339195654985,6.8,14.0,13.0,61.2,85.7,22.6,2.6,60307.0
12477,2022,2020,55065,Lafayette County,Wisconsin,1.83292462,0.0,0.0,16.129032258064516,51.61290322580645,7.5,98.2,30.0,16682,33.2,42.6,41.7,102.2,0.0,1.0,3.1,3.7,53.20938468348827,2.95,86.8,,12.1,26.0,95.46370967741936,92.1,85.0,26.1,31.5,15.1,19.4,7.5,11.2,1.8,32.8,5.01425855513308,5.144961977186312,3.1368821292775664,15.7,4.6,12.3,85.5,76.8,13.5,0.5,61070.0
12478,2022,2020,55067,Langlade County,Wisconsin,2.1210356399999997,0.0,0.0,17.16417910447761,40.298507462686565,32.3,99.2,27.2,19167,42.0,34.2,48.8,102.8,0.1,0.4,5.2,4.8,52.16067455205528,2.74,83.4,,12.0,23.7,95.2192667145938,82.0,89.2,16.6,24.9,24.9,16.8,2.0,12.7,4.8,27.3,3.130671506352087,8.586660617059891,2.9378402903811254,11.8,7.1,11.9,82.7,79.6,10.8,3.1,52074.0
12479,2022,2020,55069,Lincoln County,Wisconsin,2.55530969,0.0,4.294478527607362,32.515337423312886,24.539877300613497,26.5,99.0,33.0,27687,35.9,30.6,47.9,101.3,0.2,0.9,3.8,7.0,50.65591907697171,2.66,80.4,,13.4,22.8,95.41331951282716,84.0,82.8,22.8,23.0,18.9,18.8,2.7,9.3,3.9,31.4,8.398566098470992,5.033286999780525,4.477284366083839,8.899999999999999,8.4,13.0,79.1,80.2,13.0,1.6,59183.0
12480,2022,2020,55071,Manitowoc County,Wisconsin,2.9374611600000002,0.4282655246252677,2.355460385438972,2.9978586723768736,56.9593147751606,8.3,98.9,24.1,78977,34.5,34.9,44.9,99.6,0.2,1.1,1.7,6.0,49.56875272252069,2.84,77.4,,11.6,26.5,96.89624109409549,81.1,77.8,28.2,27.0,16.9,20.7,5.4,9.0,2.4,30.9,4.349228402719199,6.956780628194313,2.4884632560909044,7.800000000000001,8.5,8.8,74.3,82.7,15.3,0.7,58464.0
12481,2022,2020,55073,Marathon County,Wisconsin,3.98361697,3.5785288270377733,1.7892644135188869,9.343936381709742,29.82107355864811,6.1,97.9,29.3,135485,29.4,38.4,40.8,100.6,0.1,1.1,3.2,7.2,54.04300153576913,2.89,77.3,,9.6,26.4,96.88736251793244,87.3,85.2,27.9,29.4,18.2,19.7,7.8,8.8,3.0,35.5,8.736145644569936,6.494163260145813,2.187197100594209,9.4,8.6,9.9,74.2,85.1,18.3,0.9,63029.0
12482,2022,2020,55075,Marinette County,Wisconsin,2.59712447,4.923076923076923,0.0,0.0,70.15384615384616,39.0,98.5,38.1,40312,41.2,32.9,48.9,101.1,0.4,2.2,3.1,5.0,47.04011871323335,2.64,77.8,,13.3,23.4,96.92281244627814,93.1,82.9,17.5,27.7,17.7,17.6,2.9,11.2,4.4,27.6,3.7958326603133576,8.070855542992517,2.794378937166855,9.9,6.7,9.3,76.7,79.4,10.9,0.8,52385.0
12483,2022,2020,55077,Marquette County,Wisconsin,2.1187671200000002,0.0,1.5267175572519085,0.0,65.64885496183206,32.3,98.7,23.1,15380,44.0,34.7,50.2,104.3,0.0,1.3,3.9,3.3,49.42392909896603,2.79,82.5,,13.9,21.3,95.34986713906112,88.2,76.3,22.6,26.3,21.9,16.7,3.3,10.1,4.2,22.8,3.804737975592247,8.628858578607321,5.7430007178750895,11.8,4.8,13.2,81.9,80.2,10.1,1.4,53293.0
12484,2022,2020,55078,Menominee County,Wisconsin,0.6495615339999999,0.0,0.0,100.0,0.0,41.0,86.8,24.2,4566,24.3,60.0,31.0,100.6,0.0,0.1,4.1,5.1,34.714285714285715,3.68,89.4,,13.4,44.6,89.52042628774423,93.2,100.0,3.6,23.4,20.3,11.9,3.5,28.3,10.4,21.4,0.9491525423728812,22.10169491525424,13.35593220338983,4.7,6.1,61.3,89.4,79.1,9.9,1.6,47188.0
12485,2022,2020,55079,Milwaukee County,Wisconsin,5.24875325,0.4724847137298499,2.195664257921067,15.008337965536407,47.83212896053363,8.5,97.4,40.5,949180,21.8,38.4,35.0,93.8,0.5,1.7,1.9,11.1,33.94474372105509,3.24,52.2,,10.8,45.5,96.36907252011711,80.5,63.0,41.4,30.9,27.4,19.2,17.5,18.3,5.1,36.7,6.3731420859303,9.332046315182591,3.392180927963381,5.9,11.4,11.5,47.3,81.1,20.0,1.8,52260.0
12486,2022,2020,55081,Monroe County,Wisconsin,2.3027193,0.0,2.202643171806168,0.0,59.03083700440529,9.9,97.8,28.3,46155,28.8,43.6,39.8,104.2,0.3,1.7,3.7,4.9,49.84743411927878,3.09,76.3,,12.6,27.3,93.60417875798026,82.3,78.6,19.0,26.3,19.7,18.5,8.0,9.8,2.3,28.9,3.625980147758691,6.463309613379867,6.087114173049903,11.2,7.2,20.5,73.7,80.9,14.8,1.2,60595.0
12487,2022,2020,55083,Oconto County,Wisconsin,3.88907254,0.0,0.0,0.0,36.69724770642202,33.1,98.5,27.1,37870,34.8,33.9,47.2,104.4,0.1,1.2,3.8,4.0,56.10145550574218,2.75,83.9,,11.5,22.9,95.84931984652948,92.9,84.3,22.9,23.2,18.3,20.9,2.5,9.0,2.6,30.8,5.3878627968337724,6.66490765171504,3.203166226912929,12.0,5.6,12.2,82.7,82.5,12.8,1.0,64528.0
12488,2022,2020,55085,Oneida County,Wisconsin,5.37777024,0.0,0.0,27.155172413793103,51.72413793103448,49.8,99.6,32.9,35480,45.6,30.5,51.4,101.0,0.1,1.3,3.8,4.0,54.88294954391784,2.81,84.6,,12.1,22.4,97.84236019374724,84.5,80.3,20.7,31.2,18.0,15.9,2.0,8.0,2.2,33.3,5.636100036245016,10.021747009786154,4.458137006161652,12.3,9.8,12.8,83.2,83.8,16.6,1.0,58156.0
12489,2022,2020,55087,Outagamie County,Wisconsin,4.34860505,0.0,0.0,19.36056838365897,62.699822380106575,3.8,98.5,27.0,186829,24.1,38.2,38.4,99.7,0.1,1.3,3.9,5.2,53.98206362186146,3.02,76.9,,10.4,28.9,96.3915772548777,89.2,72.6,36.2,30.3,20.5,22.1,6.4,7.1,3.2,36.2,6.569705147029644,7.526092305250208,2.505059724592246,7.699999999999999,9.5,9.3,70.7,88.4,20.9,1.3,68441.0
12490,2022,2020,55089,Ozaukee County,Wisconsin,6.98353417,0.0,26.900584795321635,47.953216374269005,25.146198830409357,4.1,99.2,33.6,89179,33.6,36.3,44.0,97.3,0.4,1.8,4.2,5.2,58.02134601559475,2.9,78.0,,9.0,26.0,97.88590836625772,78.5,47.6,50.0,29.7,19.9,25.6,5.6,4.7,2.7,49.7,8.387467785563672,7.488658388532726,2.8220911162701543,9.9,11.3,8.9,70.3,89.9,30.5,2.0,84394.0
12491,2022,2020,55091,Pepin County,Wisconsin,3.58185609,0.0,0.0,32.71028037383177,32.71028037383177,15.3,98.9,28.6,7261,39.2,36.4,46.8,104.5,0.3,1.2,2.2,2.9,57.243364246882,2.78,85.3,,11.4,20.9,97.1093044263776,88.6,86.8,18.1,29.0,15.5,18.7,4.4,10.8,2.4,30.4,3.10978907517577,6.3547863710113575,5.381287182260682,16.4,6.6,14.7,84.0,81.5,14.2,1.8,58750.0
12492,2022,2020,55093,Pierce County,Wisconsin,5.04183669,0.0,0.0,25.925925925925924,48.14814814814815,5.3,99.1,29.9,42336,22.7,32.0,37.3,98.7,0.5,7.1,4.3,7.2,54.03002018163471,2.97,77.1,,9.9,34.7,96.86333084391336,91.5,94.2,67.1,33.3,16.3,19.5,3.6,8.5,3.1,34.7,4.492994335846003,8.683616541033176,3.82436863847366,9.8,8.8,14.4,71.8,85.5,19.7,1.4,73873.0
12493,2022,2020,55095,Polk County,Wisconsin,4.601097,0.0,14.97005988023952,18.562874251497004,27.54491017964072,24.8,98.7,33.7,43549,35.2,35.7,45.9,101.6,0.1,2.5,2.0,4.9,54.303641336408006,2.8,81.3,,12.5,22.8,96.61357440091837,92.4,82.2,20.6,30.0,19.8,17.3,2.2,9.3,3.9,33.6,4.120349104271933,6.6651355075792384,3.711529627928341,11.9,8.8,12.4,78.8,80.5,15.7,1.0,61814.0
12494,2022,2020,55097,Portage County,Wisconsin,2.62147802,0.0,0.0,1.7543859649122806,34.50292397660819,7.2,98.6,37.6,70822,26.0,30.0,37.2,102.4,0.6,1.3,7.1,7.5,48.03541781959048,2.9,72.6,,9.2,36.3,96.992628992629,88.6,96.3,57.4,35.8,19.9,17.9,6.1,10.9,3.3,36.2,9.8984165716256,9.447524069702675,2.9493674243428907,8.0,7.5,13.2,69.6,87.2,23.4,1.3,60316.0
12495,2022,2020,55099,Price County,Wisconsin,3.12483079,0.0,9.195402298850574,8.620689655172415,48.85057471264368,40.5,97.5,31.6,13351,45.4,29.8,51.9,106.1,0.2,1.4,4.4,4.6,49.25104853205512,2.44,83.2,,14.0,20.3,99.02857142857142,88.7,88.1,31.9,27.3,19.1,16.2,3.0,13.0,1.8,27.9,4.350537969748947,6.907843443006394,3.399345080305629,16.1,4.8,11.0,82.4,77.1,12.4,1.0,49749.0
12496,2022,2020,55101,Racine County,Wisconsin,3.7972504999999996,0.0,2.184873949579832,9.915966386554622,44.87394957983194,6.4,98.9,38.3,195859,27.3,38.4,40.1,98.3,0.3,1.4,3.4,8.5,48.76880280239028,2.98,74.4,,11.3,32.1,97.90174307545368,84.4,79.5,26.7,28.4,21.4,24.2,9.8,12.3,4.0,32.6,4.396158085340892,8.7839185430116,3.26142864640739,7.3,7.9,10.0,69.8,86.5,17.0,0.9,62556.0
12497,2022,2020,55103,Richland County,Wisconsin,2.52288536,0.0,0.0,9.433962264150944,47.16981132075472,15.8,98.3,32.3,17408,41.7,39.0,45.8,100.3,0.5,1.6,3.2,4.9,47.83641160949868,2.8,79.4,,13.8,25.7,93.09864064133843,85.3,79.5,24.3,32.9,19.1,11.8,6.1,13.4,2.1,28.0,3.569238317183858,6.500674598307371,3.2012756040721206,12.8,8.5,11.2,79.2,72.9,12.7,1.0,52052.0
12498,2022,2020,55105,Rock County,Wisconsin,4.12702731,0.0,0.0,9.032258064516128,67.41935483870968,5.8,98.3,35.9,162532,27.5,38.5,39.8,97.0,0.2,2.0,1.8,8.6,47.13429495531677,3.02,78.3,,12.7,30.9,97.35324666021992,90.7,71.3,36.0,29.8,21.4,18.7,7.9,12.2,4.5,31.7,3.750811323580808,8.171900743921313,3.1741474861450896,7.800000000000001,7.9,10.3,73.4,83.4,16.0,2.2,59519.0
12499,2022,2020,55107,Rusk County,Wisconsin,1.86534514,0.0,19.17808219178082,12.32876712328767,50.68493150684932,30.5,98.0,28.7,14074,43.7,36.9,48.9,100.3,0.1,2.2,3.3,7.2,50.12472715933895,2.66,83.8,,12.6,21.7,94.24426766495088,83.1,78.8,15.9,26.3,20.8,14.9,2.9,11.3,4.1,25.1,2.2620904836193447,4.07176287051482,4.212168486739469,15.6,6.4,12.4,82.8,77.4,11.8,1.1,48961.0
